 "f" , "topLevelAnchestor" ,
 "https://w3id.org/framester/framenet/abox/frame/Emotions_by_possibility" , "https://w3id.org/framester/framenet/abox/frame/State" ,
 "https://w3id.org/framester/framenet/abox/frame/Improvement_or_decline" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Temporal_collocation" , "https://w3id.org/framester/framenet/abox/frame/Relation" ,
 "https://w3id.org/framester/framenet/abox/frame/Reassuring" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Creating" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Reshaping" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Locative_relation" , "https://w3id.org/framester/framenet/abox/frame/State https://w3id.org/framester/framenet/abox/frame/Relation" ,
 "https://w3id.org/framester/framenet/abox/frame/Quitting_a_place" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Relational_natural_features" , "https://w3id.org/framester/framenet/abox/frame/Locale" ,
 "https://w3id.org/framester/framenet/abox/frame/Inherent_purpose" , "https://w3id.org/framester/framenet/abox/frame/Relation" ,
 "https://w3id.org/framester/framenet/abox/frame/Prank" , "https://w3id.org/framester/framenet/abox/frame/Trap" ,
 "https://w3id.org/framester/framenet/abox/frame/Cause_bodily_experience" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Dynamism" , "https://w3id.org/framester/framenet/abox/frame/Attributes" ,
 "https://w3id.org/framester/framenet/abox/frame/Change_operational_state" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Pardon" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Basis_for_attribute" , "https://w3id.org/framester/framenet/abox/frame/Relation" ,
 "https://w3id.org/framester/framenet/abox/frame/Go_into_shape" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Measurable_attributes" , "https://w3id.org/framester/framenet/abox/frame/Attributes" ,
 "https://w3id.org/framester/framenet/abox/frame/Damaging" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Assistance" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Law_enforcement_agency" , "https://w3id.org/framester/framenet/abox/frame/Aggregate" ,
 "https://w3id.org/framester/framenet/abox/frame/Releasing" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Activity_abandoned_state" , "https://w3id.org/framester/framenet/abox/frame/State" ,
 "https://w3id.org/framester/framenet/abox/frame/Undergoing" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Hunting_scenario" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Alignment_image_schema" , "https://w3id.org/framester/framenet/abox/frame/Image_schema" ,
 "https://w3id.org/framester/framenet/abox/frame/Perception_experience" , "https://w3id.org/framester/framenet/abox/frame/Perception" ,
 "https://w3id.org/framester/framenet/abox/frame/Fighting_activity" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/People_along_political_spectrum" , "https://w3id.org/framester/framenet/abox/frame/Entity" ,
 "https://w3id.org/framester/framenet/abox/frame/Temperature" , "https://w3id.org/framester/framenet/abox/frame/Attributes" ,
 "https://w3id.org/framester/framenet/abox/frame/Agriculture" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Becoming_aware" , "https://w3id.org/framester/framenet/abox/frame/Perception" ,
 "https://w3id.org/framester/framenet/abox/frame/Prevent_or_allow_possession" , "https://w3id.org/framester/framenet/abox/frame/Preventing_or_letting" ,
 "https://w3id.org/framester/framenet/abox/frame/Making_arrangements" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Smuggling" , "https://w3id.org/framester/framenet/abox/frame/Bringing https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Execute_plan" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Death" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Run_risk" , "https://w3id.org/framester/framenet/abox/frame/Attributes" ,
 "https://w3id.org/framester/framenet/abox/frame/Gradable_attributes" , "https://w3id.org/framester/framenet/abox/frame/Attributes" ,
 "https://w3id.org/framester/framenet/abox/frame/Rewards_and_punishments" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Measure_linear_extent" , "https://w3id.org/framester/framenet/abox/frame/Measures" ,
 "https://w3id.org/framester/framenet/abox/frame/Chaos" , "https://w3id.org/framester/framenet/abox/frame/State" ,
 "https://w3id.org/framester/framenet/abox/frame/Killing" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Detonate_explosive" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Complaining" , "https://w3id.org/framester/framenet/abox/frame/Statement" ,
 "https://w3id.org/framester/framenet/abox/frame/Proportion" , "https://w3id.org/framester/framenet/abox/frame/Relational_quantity" ,
 "https://w3id.org/framester/framenet/abox/frame/Fullness" , "https://w3id.org/framester/framenet/abox/frame/Attributes" ,
 "https://w3id.org/framester/framenet/abox/frame/Activity_finish" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Process_initial_state" , "https://w3id.org/framester/framenet/abox/frame/State" ,
 "https://w3id.org/framester/framenet/abox/frame/Perception_active" , "https://w3id.org/framester/framenet/abox/frame/Perception https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Process_start" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Procreative_sex" , "https://w3id.org/framester/framenet/abox/frame/Sex" ,
 "https://w3id.org/framester/framenet/abox/frame/Enforcing" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Forming_relationships" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Mining" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Being_in_control" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Change_event_duration" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Conditional_scenario" , "https://w3id.org/framester/framenet/abox/frame/Alternativity" ,
 "https://w3id.org/framester/framenet/abox/frame/Reading_aloud" , "https://w3id.org/framester/framenet/abox/frame/Statement https://w3id.org/framester/framenet/abox/frame/Reading_activity" ,
 "https://w3id.org/framester/framenet/abox/frame/Prison" , "https://w3id.org/framester/framenet/abox/frame/Locale" ,
 "https://w3id.org/framester/framenet/abox/frame/Social_interaction_evaluation" , "https://w3id.org/framester/framenet/abox/frame/Attributes" ,
 "https://w3id.org/framester/framenet/abox/frame/Color" , "https://w3id.org/framester/framenet/abox/frame/Attributes" ,
 "https://w3id.org/framester/framenet/abox/frame/Sign_agreement" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Ceasing_to_be" , "https://w3id.org/framester/framenet/abox/frame/Event" ,
 "https://w3id.org/framester/framenet/abox/frame/Social_event_individuals" , "https://w3id.org/framester/framenet/abox/frame/Social_event" ,
